date,sin_t,cos_t,aus0052-0088,aus0052-0088_Dp_mean,aus0052-0088_Hs_mean,aus0052-0088_Hs_peak,aus0052-0088_Tp_mean
1997-02-21,0.7799125224167177,0.6258885343075018,,68.94764,1.335444,1.884648,7.626687
1997-02-28,0.8494504794814806,0.527668345562516,,73.291855,0.83841723,1.4233946,8.568426
1997-03-07,0.9066860720977985,0.4218060770826634,,70.0078,0.9865788,1.4570749,9.732965
1997-03-14,0.9507903724625832,0.3098349038318025,-21.11732561670746,63.806664,1.5436766,2.2293503,11.110972
1997-03-21,0.981124629771712,0.19337647441020586,,58.261997,1.1796536,1.7711527,12.118397
1997-03-28,0.9972495210773451,0.07411742515094437,,78.28666,0.7093553,1.2318913,8.034726
1997-04-04,0.9989315138848577,-0.046215046983708354,-14.203005013404663,68.09782,0.88341177,1.1336968,11.455385
1997-04-11,0.986146248341595,-0.16587819893463143,,76.68343,0.69900334,1.0482326,12.090703
1997-04-18,0.9590788900341131,-0.28313898122818354,-21.7945913271017,91.13795,0.5406948,0.74048316,7.0744147
1997-04-25,0.9181214482844365,-0.39629913726891813,,71.27497,0.66656125,0.81423396,8.655796
1997-05-02,0.8638670987837349,-0.503719798736334,,73.087906,1.4215608,2.2162359,8.119444
1997-05-09,0.7971015927871943,-0.6038452208771035,,67.5,2.2311292,2.7004032,11.365875
1997-05-16,0.7187918772884232,-0.6952253139408723,,73.04032,1.0626547,2.0903714,10.285911
1997-05-23,0.6300720909843687,-0.7765366444428655,,65.65479,1.2987916,2.8425658,9.269872
1997-05-30,0.5322271388474397,-0.8466016020976267,,71.09288,0.7061677,0.9740502,11.067863
1997-06-06,0.42667408318992467,-0.9044054548343001,,75.80199,0.7623144,1.0302933,12.11673
1997-06-13,0.31494162072895193,-0.9491110448902284,,77.33866,0.58338076,0.8493954,7.971229
1997-06-20,0.19864794288017112,-0.9800709131432666,,72.39081,1.047812,1.6447679,9.204775
1997-06-27,0.07947729992362097,-0.9968366760893436,,67.75719,0.8418597,1.292477,7.7118764
1997-07-04,-0.04084439154329611,-0.9991655196610109,,80.63563,0.9290867,1.4052474,10.563299
1997-07-11,-0.16057454459499376,-0.9870237158387383,,75.68336,0.7928058,1.1126148,8.734154
1997-07-18,-0.2779791393987801,-0.9605871111248129,,74.8454,0.68887776,0.89387816,8.64497
1997-07-25,-0.3913578365610259,-0.9202385798054075,,80.31261,0.7252342,1.0866052,9.928917
1997-08-01,-0.4990686026885319,-0.8665624788845385,,68.70472,0.90072584,1.2493321,7.696772
1997-08-08,-0.5995514915196489,-0.8003361849976323,,66.824394,0.8210889,1.2838036,8.289412
1997-08-15,-0.6913512362094071,-0.722518835873311,,60.891182,0.6646896,1.348453,8.15217
1997-08-22,-0.7731383255706027,-0.6342374393978054,,67.69074,0.8092078,1.1209131,8.559334
1997-08-29,-0.8437282590292712,-0.5367705514607103,,66.331604,0.6518949,1.1379673,11.658826
1997-09-05,-0.9020987014301837,-0.4315297589714715,,63.02851,0.9464502,1.4394565,11.230914
1997-09-12,-0.9474042892438845,-0.32003923622313857,17.667768399514813,84.83818,0.7001587,0.89775884,10.03625
1997-09-19,-0.9789888737409319,-0.20391367068311472,,63.904263,0.72942996,1.2338024,7.354771
1997-09-26,-0.9963950238187231,-0.08483487790576538,,60.624825,0.8387968,1.3571719,6.885673
1997-10-03,-0.9993706508539969,0.03547255575312556,,59.372,0.8912726,1.7885236,7.089278
1997-10-10,-0.9878726596350429,0.15526624985999563,15.921510421921653,66.77577,0.8816646,2.2896917,7.653033
1997-10-17,-0.9620675724981452,0.27281126433401914,,60.73956,0.98234665,1.4591943,8.6499405
1997-10-24,-0.9223291176290545,0.3864052261209853,,92.18133,0.5991612,0.9153516,7.7882195
1997-10-31,-0.8692328164574792,0.4944029842076182,,62.90688,1.1935006,1.6671926,7.4537253
1997-11-07,-0.8035476485339116,0.5952404359043674,,67.5,1.450973,1.7702272,9.240776
1997-11-14,-0.7262249146041543,0.6874571793269664,,42.89288,0.9375666,1.461988,6.751902
1997-11-21,-0.6383844591746642,0.769717664006921,,55.468674,0.723912,1.1207603,7.8631554
1997-11-28,-0.5412984521036173,0.8408305333122887,12.686975195077821,64.882256,1.2480657,1.7775002,7.6856747
1997-12-05,-0.4363729641045924,0.8997658785476209,,58.128296,1.0532295,1.4632322,6.4801707
1997-12-12,-0.3251276029999093,0.9456701548465688,,69.77489,1.1904047,1.7832633,9.5643
1997-12-19,-0.20917350564635637,0.9778785428342386,,61.889038,1.298371,1.8587202,9.190828
1997-12-26,-0.09019000427034513,0.9959245770286599,,67.496315,1.1285902,1.5746074,8.824149
1998-01-02,0.03439806061360801,0.9994082116062598,,67.516716,1.2256019,1.6291375,8.930968
1998-01-09,0.1542040475626894,0.988039023376751,,66.66406,1.3678203,2.0627596,10.052254
1998-01-16,0.2717767384711357,0.9623603298276545,,62.718685,1.6829112,2.0870109,10.238032
1998-01-23,0.38541335945432564,0.9227440286201427,,57.750324,1.0948942,1.6391569,9.363339
1998-01-30,0.49346814167723735,0.8697638720650646,3.26148433876304,60.559246,1.1776807,1.5674628,8.780082
1998-02-06,0.5943761565849831,0.804187157621448,,67.50185,1.2174873,1.6360861,10.008181
1998-02-13,0.6866759803451553,0.726963615332308,,67.558014,1.3230555,1.6313161,10.336901
1998-02-20,0.7690308592589181,0.6392116531380588,,67.53068,1.137748,1.3880304,9.754841
1998-02-27,0.8402480696078469,0.5422021592729844,,67.56072,1.0661825,1.4067128,10.317807
1998-03-06,0.8992961915530253,0.4373400963303323,,67.5,1.2941992,1.6053234,8.914781
1998-03-13,0.945320046913132,0.3261441535642696,,68.88443,1.0423689,1.313232,10.477448
1998-03-20,0.9776530844816641,0.2102247521189836,,68.508095,0.9611584,1.4195747,8.647743
1998-03-27,0.9958270335100595,0.09126072172931188,,67.37313,1.7912848,3.4077957,10.063337
1998-04-03,0.9995786855478958,-0.029025013321975237,,69.46609,1.0519785,1.3594795,8.709887
1998-04-10,0.9888537064205885,-0.1488903868564548,,67.8058,1.238047,1.541857,9.984306
1998-04-17,0.9638074231367307,-0.26659942067929354,,65.12198,1.2421649,2.0394273,8.15423
1998-04-24,0.9248025743285089,-0.38044736628785164,-30.7900527616589,64.74696,1.3961843,1.9074667,9.37578
1998-05-01,0.8724040568049612,-0.48878539428899265,,67.93155,0.67784834,0.7742121,10.080342
1998-05-08,0.8073707443023492,-0.5900444739548627,,67.83396,0.99273807,2.0201995,8.409871
1998-05-15,0.7306444969184916,-0.6827580970759147,,83.85893,0.63839656,1.4130437,7.2898293
1998-05-22,0.6433365204044917,-0.765583517007675,3.6053573741157265,61.62458,1.2779871,1.6071079,9.39662
1998-05-29,0.5467112728685939,-0.8373211953118121,,84.82338,0.67715174,1.0680768,9.433039
1998-06-05,0.44216815196707204,-0.8969321743510065,,61.14631,0.8555988,1.2010858,7.8358808
1998-06-12,0.3312212278016865,-0.9435531242349544,,68.826614,0.79776,0.96164066,9.543169
1998-06-19,0.21547731504673012,-0.976508846196619,,74.79179,0.84867775,1.0894023,9.610848
1998-06-26,0.0966127018812031,-0.9953220513156602,,67.03467,0.9034115,1.7850063,9.063564
1998-07-03,-0.023651127245231586,-0.9997202729664083,,70.68209,0.6592332,0.94829804,10.695581
1998-07-10,-0.1435724234118113,-0.9896398128792412,,67.53154,0.9091207,1.5593929,8.844504
1998-07-17,-0.2614143985111562,-0.965226663665613,,70.56353,1.0733504,1.8777523,13.334916
1998-07-24,-0.3754703786876202,-0.9268343944460494,,48.89566,0.9758287,1.5001042,7.01708
1998-07-31,-0.48408852163897587,-0.8750190302029955,,68.63046,1.0362116,2.0784004,10.71974
1998-08-07,-0.5856957398073508,-0.8105309990194823,,71.05514,1.3273276,2.3525188,8.199697
1998-08-14,-0.6788204829862357,-0.734304263829602,2.850316071305798,67.97484,0.81153405,1.2092746,10.395744
1998-08-21,-0.7621140503891487,-0.6474427960827475,,69.48621,1.3520304,1.8341686,8.9899645
1998-08-28,-0.8343701235229537,-0.5512045872199277,,61.222527,1.2374382,1.619242,8.734516
1998-09-04,-0.8945422369764496,-0.4469834295196742,,62.26312,0.9111365,1.4098369,9.588682
1998-09-11,-0.9417589340994617,-0.33628873017668287,,68.81029,1.3155526,2.812072,7.1614556
1998-09-18,-0.9753363880767837,-0.2207236509605022,,67.464714,1.1762632,2.2139664,9.554586
1998-09-25,-0.994788305609327,-0.10196189005174576,,67.5,1.5934645,2.0151198,9.5482025
1998-10-02,-0.999832969770105,0.018276557681691223,,67.51197,1.0357754,1.3407272,9.641139
1998-10-09,-0.9903973200352558,0.13825031091098192,,62.817463,0.9143101,1.8234283,8.676699
1998-10-16,-0.9666180104000972,0.2562218218071163,3.821433665962644,75.50912,0.8163541,1.4428008,11.866016
1998-10-23,-0.9288394302558068,0.3704825404820963,,56.74635,0.9356277,2.090926,8.101221
1998-10-30,-0.8776087166898392,0.4793776594606945,6.025760750928697,55.874146,1.1238234,1.9242624,7.4395657
1998-11-06,-0.8136678304455991,0.5813300798152042,,78.053505,0.7804132,1.0628269,9.962132
1998-11-13,-0.7379428103031386,0.6748632518680403,,72.20888,0.9026104,1.3396204,6.958199
1998-11-20,-0.6515303615068021,0.75862255966641,,70.66732,1.5922397,2.2228873,10.318051
1998-11-27,-0.5556819724760489,0.8313949395234058,,64.15574,1.0456789,1.5962229,8.521651
1998-12-04,-0.451785789832884,0.8921264484954345,,76.25808,0.9451363,1.4186167,10.853946
1998-12-11,-0.34134651424503615,0.9399375283564133,,72.94588,0.9475065,1.2744879,8.800118
1998-12-18,-0.22596360824801906,0.974135744004672,7.347987443513574,63.356968,1.3015178,1.6610752,8.503351
1998-12-25,-0.10730813165636247,0.9942258118156161,,74.10814,1.148829,1.5391809,8.562665
1999-01-01,0.017201575418260506,0.9998520419557735,,69.448105,1.2553365,1.5218812,10.63901
1999-01-08,0.13718540405660057,0.9905453876091833,,68.40751,1.2701976,1.7277279,9.484979
1999-01-15,0.2551824131233728,0.9668929289391521,,69.29555,0.8460053,1.2828071,7.9879994
1999-01-22,0.3694836834473831,0.9292372181882051,,68.65254,1.0549196,1.4391773,8.307983
1999-01-29,0.4784338202547012,0.8781236129591848,,67.8073,1.3345306,1.6187779,9.679936
1999-02-05,0.580454927809098,0.8142923779467267,,73.16012,1.5482372,3.6131833,9.104116
1999-02-12,0.6740694616546162,0.7386679638813748,,67.558075,2.2257628,2.9896252,10.643326
1999-02-19,0.7579216274973472,0.6523456189565257,-6.281410031476867,67.91564,1.511829,2.2653596,10.706577
1999-02-26,0.8307970168121247,0.5565755266413303,,73.35634,1.7551152,3.0998008,10.689768
1999-03-05,0.8916401947968874,0.45274469960737107,-0.05902489519590404,75.801254,0.9810763,1.4980706,7.5447288
1999-03-12,0.9395699859530622,0.342356891994542,,71.23961,1.0223438,1.3342711,10.267812
1999-03-19,0.9738922359149924,0.22701082094141847,,68.479965,0.97826856,1.4844432,9.554147
1999-03-26,0.9941098647022418,0.10837701279187609,,68.0275,1.3298233,1.7186503,9.082173
1999-04-02,0.9999300657962057,-0.011826390691832589,,69.83163,1.057064,1.2286545,9.590957
1999-04-09,0.9912685467787256,-0.13185851571739118,,76.59691,1.2011087,2.140919,8.92112
1999-04-16,0.9682507501166718,-0.2499809690726521,,68.331345,1.4031028,2.4141843,10.361379
1999-04-23,0.9312100364121947,-0.3644830148102912,5.014282316235892,81.01529,0.6245424,1.1367344,11.986195
1999-04-30,0.8806828564301475,-0.47370635037968,,80.38936,0.76037276,0.9305692,11.769729
1999-05-07,0.8174009818249189,-0.5760691233798758,4.813798887589655,81.84968,1.0385802,1.7248887,7.4429526
1999-05-14,0.742280907086982,-0.6700888411055113,,67.423546,1.2843393,1.9470611,8.270988
1999-05-21,0.6564105761979381,-0.7544038410927472,,67.496994,1.4014965,2.4269679,9.261278
1999-05-28,0.5610336262283677,-0.8277930117131022,,65.76845,2.4874232,4.5040092,11.539456
1999-06-04,0.4575313760742512,-0.8891934772070711,,67.60753,1.301882,1.4693872,11.051651
1999-06-11,0.3474028211842774,-0.9377159910299093,,79.15081,1.0482407,1.5515482,7.2037616
1999-06-18,0.23224292400907015,-0.9726578145718654,,83.27543,0.43141046,0.8239846,8.673607
1999-06-25,0.11371951458594969,-0.9935128947338007,,91.62686,0.636963,1.1627717,8.674885
1999-07-02,-0.00645086419810515,-0.9999791929590823,,71.26874,1.6581959,2.533089,8.925566
1999-07-09,-0.12652781683868314,-0.9919630595773397,,67.60956,0.9584302,1.4014678,9.8592415
1999-07-16,-0.24477230089725957,-0.9695805901076308,,70.55978,1.6845396,2.3500013,10.017318
1999-07-23,-0.3594718130884232,-0.9331559438780432,-8.603280614874024,71.66983,0.56455696,0.9638486,10.098273
1999-07-30,-0.46896519100763184,-0.8832166493127127,,75.45382,1.373549,1.9910085,9.631765
1999-08-06,-0.5716666713027052,-0.8204859638785327,8.92828304978056,92.89082,0.5598247,0.79694706,8.175704
1999-08-13,-0.666088855860977,-0.7458723993404063,9.889186352435843,62.44483,0.6985234,1.1258249,6.2250743
1999-08-20,-0.7508642533989489,-0.6604565640279754,1.4273050731978572,79.12201,0.64776736,0.87547475,9.266398
1999-08-27,-0.8247650844733614,-0.5654755126737576,,67.72421,1.1742471,1.7979977,8.858133
1999-09-03,-0.886721063082993,-0.46230483047981086,,67.233795,2.0453906,2.9075835,10.37965
1999-09-10,-0.9358348973349941,-0.35243871088460327,-9.375814214807605,67.43531,1.4912591,1.7755661,10.742226
1999-09-17,-0.97139528468375,-0.23746831555846842,-0.3553049848141825,63.53249,0.8757824,1.7218635,8.945234
1999-09-24,-0.9928872135356962,-0.11905873003404988,,67.548325,1.0347977,1.5090884,9.728874
1999-10-01,-0.9999994220246925,0.001075151282798226,-30.660940431867743,64.02604,1.9176271,2.647864,9.91696
1999-10-08,-0.9926289059345095,0.12119346147073601,,76.43635,1.0989403,1.7796243,8.528093
1999-10-15,-0.9708824104813836,0.2395565591209271,,62.462627,0.87236625,1.4630696,7.377114
1999-10-22,-0.9350748843515574,0.3544502230989869,,65.844826,0.7945815,1.2726083,7.2660174
1999-10-29,-0.8857249183835637,0.4642104791518923,,67.58589,0.9746964,1.2907416,8.556525
1999-11-05,-0.8235472349556007,0.5672476988027229,,67.607574,1.5280199,2.147003,10.727616
1999-11-12,-0.7494423368521953,0.6620696215153815,,72.69189,0.9419401,1.5010339,10.45175
1999-11-19,-0.6644834655228552,0.7473029667054297,,55.55461,0.82058316,1.4489307,7.991636
1999-11-26,-0.5699010576127624,0.821713322596059,,68.80291,0.8091987,1.501135,6.958592
1999-12-03,-0.46706492487743034,0.8842230238742036,,79.91283,0.73242176,1.0367391,7.3925667
1999-12-10,-0.3574644155648614,0.9339267592294762,,64.196785,1.1593199,1.7270195,8.088944
1999-12-17,-0.2426868445825954,0.9701046827361175,,76.10197,0.8536204,1.2734922,7.1165323
1999-12-24,-0.12439450483979998,0.9922328391893008,,75.272354,0.79478925,1.0994877,7.391833
1999-12-31,-0.004300592702981974,0.9999907524084426,,59.658558,1.2260468,2.1362412,8.018482
2000-01-07,0.1201261651823505,0.9927586335250793,-1.7057180208744285,71.88108,0.6235278,0.93370247,8.579671
2000-01-14,0.23851257519407648,0.9711394088771653,,88.25897,1.0888197,2.095224,8.864999
2000-01-21,0.3534446712740877,0.9354554315134164,-1.0418590795825935,60.66978,0.9572645,1.4341556,8.338038
2000-01-28,0.4632579225674917,0.88622350294858,,68.903656,0.85149664,1.5295038,7.150374
2000-02-04,0.5663619330814524,0.8241566360566663,,75.30904,0.8866761,1.798584,8.866282
2000-02-11,0.6612634749656386,0.7501537286959042,-1.3333387341153013,65.76551,1.5404017,1.8589807,8.859042
2000-02-18,0.746588114532413,0.6652865452111116,,67.78709,1.208302,1.5384821,9.637718
2000-02-25,0.8211001178128892,0.5707841943569036,,67.89427,1.1541083,1.5048032,7.6346045
2000-03-03,0.8837203473619977,0.4680153284438345,,68.56903,1.3172734,1.7136927,9.126016
2000-03-10,0.9335418911179212,0.35846832151248087,,71.35895,0.98013216,1.6102742,7.8788757
2000-03-17,0.969843196967294,0.24372971360968387,1.9904476518607623,63.14545,1.1084746,1.5124638,10.282646
2000-03-24,0.992098522791769,0.12546123335273648,,66.40638,1.1023114,1.4292334,8.03478
2000-03-31,0.9999855506507186,0.005375731557583884,,68.290306,1.186624,2.1388998,8.3476305
2000-04-07,0.9933900548258936,-0.11478762552212701,,70.124725,1.0555376,1.3930684,8.089703
2000-04-14,0.9724075561219968,-0.23328854407545518,,67.76027,1.2372534,1.4887973,11.139499
2000-04-21,0.9373419384643772,-0.3484108069446808,7.646332972115886,67.78796,0.9563817,1.1464278,9.873255
2000-04-28,0.8887010478292915,-0.45848712914008766,,78.73473,1.088821,1.9372925,8.531301
2000-05-05,0.8271893372462497,-0.5619233046832195,,62.135834,2.712263,3.9716785,11.3426485
2000-05-12,0.753697664392914,-0.6572212950663319,-15.203789073682714,69.00476,1.2005695,1.7202452,10.299793
2000-05-19,0.6692903895412567,-0.7430009249440493,,68.79456,0.8526969,1.2243202,10.159312
2000-05-26,0.5751899607119775,-0.8180198708443175,,67.57164,1.0605867,1.4317796,8.384194
2000-06-02,0.47275920928627757,-0.881191653407483,-4.627455930111296,71.18829,0.6346371,1.0401762,11.420696
2000-06-09,0.36348161248290634,-0.9316013725767187,,82.5851,0.54411477,0.8462866,12.322806
2000-06-16,0.24893980855376657,-0.9685189578512204,,82.304405,0.95985794,1.670019,7.5828304
2000-06-23,0.13079267585675922,-0.9914097417023038,,64.16222,1.0791266,1.564172,8.560854
2000-06-30,0.01075130776352193,-0.9999422030204416,,67.714714,1.1453283,1.5883579,11.127477
2000-07-07,-0.10944576864891556,-0.993992768446958,-4.9489733508303,80.291916,1.1257987,1.5285108,11.444521
2000-07-14,-0.2280577712215198,-0.9736476020539838,,69.461876,1.1966264,1.6679572,12.030329
2000-07-21,-0.34336687399638804,-0.939201357453208,,76.67672,1.0181745,1.7525572,11.883741
2000-07-28,-0.45370308603134424,-0.8911529104063088,,59.914574,0.7558837,1.4768819,8.767754
2000-08-04,-0.5574684374327892,-0.8301981337405212,,67.56505,0.6841634,1.0083786,8.78896
2000-08-11,-0.65316012232693,-0.7572198192083127,4.033785563506484,68.25817,0.9638975,1.4203877,7.831919
2000-08-18,-0.7393922635959241,-0.673274892250183,,81.093735,0.6720937,0.9918977,8.187137
2000-08-25,-0.8149159841660791,-0.5795791048257612,,54.0785,0.68848926,1.3321426,8.462744
2000-09-01,-0.8786374941610001,-0.4774894280028391,,50.677055,0.62475675,1.5796006,7.531766
2000-09-08,-0.9296339319682695,-0.3684843993077793,,53.201893,0.8503272,2.5244837,6.950309
2000-09-15,-0.9671667297977312,-0.2541427094613622,,72.13364,0.51559985,0.9300478,7.429697
2000-09-22,-0.9906923101615609,-0.13612033862266704,9.278223542202994,54.879784,0.79016984,1.3451804,6.62232
2000-09-29,-0.9998699583618592,-0.016126573270657762,,48.320305,1.1866462,2.1364846,7.4152875
2000-10-06,-0.9945667569706337,0.1041007489354256,,59.310394,1.1454145,2.1239734,8.489395
2000-10-13,-0.9748595108374125,0.22282040779479959,5.984630123883818,66.06749,1.4123844,1.902062,8.734677
2000-10-20,-0.9410336347451197,0.3383130181923075,,69.050064,0.9179015,1.7460297,8.089928
2000-10-27,-0.8935790198239952,0.4489059314938798,,67.970375,1.3839144,1.7506304,10.114963
2000-11-03,-0.8331829385891785,0.5529974600700271,,70.98755,1.4207373,3.0392697,8.440633
2000-11-10,-0.7607200913564104,0.6490800741100398,,84.63762,0.8499692,1.4810944,8.297072
2000-11-17,-0.6772399381909491,0.7357622347736525,,69.35875,1.5503458,1.9415365,9.510384
2000-11-24,-0.5839514998576998,0.8117885474764613,,69.72027,0.9112069,1.3122003,6.7554684
2000-12-01,-0.4822058478963526,0.8760579434344281,,59.445625,0.7198944,1.5974426,6.742231
2000-12-08,-0.37347653741307074,0.9276396261490467,,75.22797,0.8523185,1.2373253,7.310131
2000-12-15,-0.2593382659754056,0.9657865518844574,,54.96651,0.96321034,1.6276511,7.3423944
2000-12-22,-0.14144406768794202,0.9899462489023779,11.861101119679915,69.49288,1.233552,1.7334006,10.846427
2000-12-29,-0.021501372740813793,0.999768818762748,,43.250267,1.049815,1.5077538,6.633324
2001-01-05,0.08590610426133272,0.9963032375991965,,70.041504,1.0117964,1.3914667,7.954802
2001-01-12,0.20496611396949532,0.9787690698649216,11.802472039758698,71.30679,1.2102003,1.8324814,9.228444
2001-01-19,0.321057654185271,0.9470596510722283,,62.39577,0.9487025,1.6259552,6.7384043
2001-01-26,0.4324994021339788,0.901634220265486,,73.84066,1.0390813,1.5170155,8.284322
2001-02-02,0.5376773767406141,0.8431506618282,,67.733376,1.4620327,3.452786,7.7180204
2001-02-09,0.6350683134867438,0.7724559775191742,,67.63918,1.4968231,2.7041638,9.245588
2001-02-16,0.7232617254437388,0.6905740195722293,-1.0969106132726836,71.971725,0.9359496,1.323292,9.169176
2001-02-23,0.8009803309782905,0.5986906625177214,,76.61727,1.1064281,1.5000756,8.976009
2001-03-02,0.8670985522812081,0.4981366284784055,,65.55753,0.9268676,1.137486,9.773216
2001-03-09,0.9206588168102428,0.3903682146763026,,74.87018,1.9394199,2.7836103,10.232508
2001-03-16,0.9608854255574977,0.27694620226893646,,74.8173,1.2458984,1.6662954,8.82661
2001-03-23,0.9871957872910085,0.15951325197263655,-20.514871224781785,67.67398,1.2986475,1.5610204,9.740893
2001-03-30,0.9992088560679753,0.03977011384605572,,69.37981,1.004288,1.4238687,8.834634
2001-04-06,0.9967506498213929,-0.08054900421874167,-18.6152767310206,70.873795,1.2897657,1.7935045,9.780583
2001-04-13,0.9798567700958665,-0.1997015525660636,,67.16482,2.1663983,3.160485,11.73333
2001-04-20,0.9487718864399473,-0.31596187665790293,-9.132993225759662,67.80955,0.96055764,1.1730616,10.3167925
2001-04-27,0.9039461929224011,-0.42764620926777464,,68.05398,1.0963287,1.5622133,9.694347
2001-05-04,0.8460288880917339,-0.533137056031809,-7.084712123954716,67.84186,1.2946576,1.4667977,10.6642065
2001-05-11,0.7758587728069828,-0.6309066211876704,,68.000305,0.98814553,1.1590728,10.764413
2001-05-18,0.6944521021088763,-0.719538934232584,11.816032167432695,67.897446,0.64741063,0.9134782,11.173367
2001-05-25,0.6029878670694714,-0.7977503570459932,,85.74324,0.7909892,1.3112199,7.8706875
2001-06-01,0.5027907197793043,-0.8644081744776648,,76.19007,0.6115352,0.95963347,9.166747
2001-06-08,0.3953117887649151,-0.9185469991587165,0.8914732460210928,73.52944,0.983193,1.8924108,7.6727266
2001-06-15,0.2821076626819194,-0.9593827529490743,,67.918816,1.1029677,1.4907244,9.8609295
2001-06-22,0.16481784665719793,-0.9863240225317866,13.145867185531642,67.91901,0.6961383,1.101241,10.969325
2001-06-29,0.04514101777397193,-0.9989806246941579,,67.83147,0.69268316,1.2254019,8.333953
2001-07-06,-0.07518957641475855,-0.9971692572470178,,67.37009,1.6921968,3.856766,10.311729
2001-07-13,-0.19443122004766195,-0.9809161537413774,-11.266591814851097,72.91429,1.2786999,2.5037167,11.636866
2001-07-20,-0.3108569682435036,-0.9504567035349151,-1.5880479446083484,82.85819,0.5605153,0.85126776,9.94608
2001-07-27,-0.4227806579826773,-0.9062320427107697,-3.2332258368708438,76.99185,1.0138029,2.239412,8.989688
2001-08-03,-0.5285813283559292,-0.8488826652214553,,77.321846,0.9555993,1.6386113,9.381142
2001-08-10,-0.6267266965083301,-0.7792391467859886,2.0579557782048994,67.74473,0.5678489,1.0748316,7.427941
2001-08-17,-0.7157953492826642,-0.6983101158835584,-4.073995265869229,67.701546,0.69812137,1.2582176,9.641695
2001-08-24,-0.7944973291665992,-0.6072676460566135,-2.547974891606401,72.86315,0.52157426,0.669608,11.77185
2001-08-31,-0.8616928164028521,-0.5074302810827518,,69.17618,0.6127552,1.2349048,9.599015
2001-09-07,-0.9164086366943458,-0.4002439388573056,,59.24971,0.70303315,1.3446691,8.435142
2001-09-14,-0.9578523554276669,-0.28726097055059635,12.972870788691296,54.24178,0.7416476,1.4236816,7.866032
2001-09-21,-0.9854237542919524,-0.17011767832049052,,67.953926,0.9262601,1.2662002,8.755559
2001-09-28,-0.9987235240803972,-0.050510617185222886,,75.039536,1.1562365,1.6758255,8.4969845
2001-10-05,-0.9975590477788613,0.06982797572987089,,67.95425,1.358428,2.053733,9.794902
2001-10-12,-0.981947190186646,0.18915526872004093,-4.885916401054516,56.071243,1.0375215,1.8778986,9.247953
2001-10-19,-0.9521140536681102,0.3057430764672831,,49.084873,0.8351493,1.7892424,6.828298
2001-10-26,-0.9084917035725082,0.41790288888678667,,61.44494,0.7254798,1.371819,7.2423167
2001-11-02,-0.8517119107469189,0.5240103253675756,3.0256585405839758,41.21988,0.6612504,1.2409949,8.169349
2001-11-09,-0.7825970017677834,0.6225286602431057,,68.9355,0.82551944,1.6058717,8.133922
2001-11-16,-0.7021479494046978,0.712031078778713,3.9258651191376543,67.580765,0.8226422,1.3065655,9.610752
2001-11-23,-0.6115298757991053,0.7912213413483807,,61.06507,0.8307975,1.6615589,8.626039
2001-11-30,-0.5120551783114646,0.8589525565270845,,65.38922,0.8971265,1.5464529,7.015141
2001-12-07,-0.4051645224207563,0.9142437912130223,,67.41815,1.2944363,1.83569,10.138277
2001-12-14,-0.29240597695107734,0.9562942772197719,,69.47282,0.85596883,1.3557202,9.592227
2001-12-21,-0.17541259380427843,0.9844950085880858,,63.29357,1.1457068,2.0281796,9.48619
2001-12-28,-0.05587875690537313,0.9984375616565666,3.7123827750927205,36.270576,1.0185845,1.8292767,7.124012
2002-01-04,0.06875540848113941,0.9976335468520451,,41.76076,1.333005,2.1153367,7.8659945
2002-01-11,0.18809941761179758,0.9821499931752291,2.8620749770640543,68.68146,0.8404363,1.6142027,8.412874
2002-01-18,0.3047192331091634,0.9524422234305676,,56.07573,0.65725565,1.2896128,7.180417
2002-01-25,0.4169258813287287,0.908940487313808,,68.25117,1.1625861,2.2220814,7.797526
2002-02-01,0.5230943033491326,0.8522748088519838,,68.3577,1.6399946,2.2045796,9.971471
2002-02-08,0.6216868902665479,0.7832658619336791,,70.39835,1.3589853,2.2077684,9.190131
2002-02-15,0.7112757519738152,0.7029130847082615,-1.6758938483756367,85.32537,0.6817922,0.95800036,8.03791
2002-02-22,0.7905633969115482,0.612380204990065,-1.5247551434580373,71.78559,0.9929855,1.3639612,7.7714815
2002-03-01,0.8584015232918917,0.512978386299228,,67.67485,1.0688777,1.4662521,8.65951
2002-03-08,0.9138076496466615,0.4061472386305789,,67.5693,1.2349201,1.5839801,8.8804455
2002-03-15,0.9559793438440766,0.2934339689665273,,69.31936,1.0810888,1.5089777,10.457986
2002-03-22,0.984305844499033,0.17647097349152166,11.299742339758978,61.38348,0.921329,1.5066206,7.494257
2002-03-29,0.998376906467142,0.056952196034039754,7.738075791444658,68.478745,1.3768606,1.8212736,9.99689
2002-04-05,0.9979887423155984,-0.06339140486951038,,73.669785,1.1626475,1.512168,8.346328
2002-04-12,0.9831469737221499,-0.1828169249850199,,70.45946,0.6943121,1.2086583,9.809105
2002-04-19,0.9540665500578387,-0.2995947563972602,,71.72983,1.3912675,2.3510025,8.976711
2002-04-26,0.9111686353326631,-0.41203363695942635,10.66958057976828,67.96746,1.0239055,1.3460536,9.342541
2002-05-03,0.8550745085896932,-0.518505144391157,,67.60152,1.2681777,1.4357135,10.672182
2002-05-10,0.7865965660866021,-0.6174672802835514,16.278737403719674,67.40296,1.216759,1.5854487,8.337539
2002-05-17,0.7067265555776159,-0.7074868024503348,,69.6065,0.8404619,1.1283821,10.023169
2002-05-24,0.6166212130956382,-0.7872599821916922,,70.041016,0.54127556,1.4953883,9.358985
